123 1573564185 0,000000 0,000000 -101,000000 0,000000 0,000000
123 1573564186 0,000000 0,000000 -101,000000 0,000000 0,000000
123 1573564187 0,000000 0,000000 -101,000000 0,000000 0,000000
123 1573564188 0,000000 0,000000 -101,000000 0,000000 0,000000
123 1573564189 6,000000 0,200000 1,200000 1,200000 -20,200000
123 1573564190 6,000000 0,200000 2,400000 2,400000 -20,200000
123 1573564191 6,000000 0,200000 3,600000 3,600000 -20,200000
123 1573564192 6,000000 0,200000 4,800000 4,800000 -20,200000
123 1573564193 6,000000 0,200000 6,000000 6,000000 -20,200000
123 1573564194 -1,000000 0,400000 5,600000 5,600000 -20,200000
123 1573564195 -1,000000 0,400000 5,200000 5,200000 -20,200000
123 1573564196 -1,000000 0,400000 4,800000 4,800000 -20,200000
123 1573564197 -1,000000 0,400000 4,400000 4,400000 -20,200000
123 1573564198 -1,000000 0,400000 4,000000 4,000000 -20,200000
123 1573564199 0,000000 0,400000 4,000000 4,000000 -20,200000
123 1573564200 0,000000 0,400000 4,000000 4,000000 -20,200000
123 1573564201 0,000000 0,400000 4,000000 4,000000 -20,200000
123 1573564202 0,000000 0,400000 4,000000 4,000000 -20,200000
123 1573564203 0,000000 0,400000 4,000000 4,000000 -20,200000
123 1573564204 -0,333333 0,600000 3,800000 3,800000 -20,200000
123 1573564205 -0,333333 0,600000 3,600000 3,600000 -20,200000
123 1573564206 -0,333333 0,600000 3,400000 3,400000 -20,200000
123 1573564207 -0,333333 0,600000 3,200000 3,200000 -20,200000
123 1573564208 -0,333333 0,600000 3,000000 3,000000 -20,200000
123 1573564209 0,000000 0,800000 3,000000 3,000000 -20,200000
123 1573564210 0,000000 0,800000 3,000000 3,000000 -20,200000
123 1573564211 0,000000 0,800000 3,000000 3,000000 -20,200000
123 1573564212 0,000000 0,800000 3,000000 3,000000 -20,200000
123 1573564213 0,000000 0,800000 3,000000 3,000000 -20,200000
123 1573564214 0,000000 0,800000 3,000000 3,000000 -20,200000
