100 1573564332 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564333 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564334 1,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564335 1,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564336 1,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564337 1,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564338 1,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564339 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564340 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564341 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564342 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564343 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564344 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564345 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564346 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564347 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564348 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564349 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564350 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564351 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564352 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564353 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564354 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564355 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564356 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564357 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564358 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564359 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564360 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564361 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564362 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564363 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564364 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564365 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564366 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564367 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564368 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564369 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564370 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564371 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564372 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564373 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564374 0,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564375 0,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564376 0,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564377 0,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564378 0,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564379 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564380 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564381 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564382 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564383 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564384 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564385 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564386 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564387 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564388 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564389 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564390 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564391 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564392 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564393 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564394 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564395 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564396 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564397 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564398 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564399 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564400 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564401 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564402 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564403 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564404 1,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564405 1,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564406 1,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564407 1,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564408 1,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564409 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564410 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564411 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564412 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564413 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564414 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564415 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564416 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564417 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564418 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564419 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564420 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564421 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564422 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564423 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564424 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564425 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564426 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564427 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564428 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564429 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564430 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564431 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564432 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564433 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564434 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564435 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564436 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564437 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564438 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564439 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564440 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564441 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564442 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564443 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564444 2,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564445 2,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564446 2,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564447 2,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564448 2,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564449 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564450 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564451 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564452 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564453 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564454 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564455 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564456 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564457 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564458 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564459 2,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564460 2,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564461 2,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564462 2,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564463 2,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564464 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564465 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564466 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564467 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564468 1,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564469 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564470 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564471 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564472 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564473 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564474 2,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564475 2,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564476 2,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564477 2,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564478 2,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564479 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564480 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564481 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564482 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564483 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564484 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564485 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564486 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564487 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564488 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564489 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564490 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564491 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564492 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564493 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564494 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564495 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564496 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564497 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564498 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564499 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564500 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564501 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564502 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564503 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564504 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564505 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564506 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564507 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564508 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564509 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564510 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564511 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564512 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564513 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564514 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564515 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564516 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564517 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564518 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564519 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564520 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564521 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564522 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564523 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564524 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564525 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564526 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564527 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564528 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564529 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564530 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564531 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564532 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564533 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564534 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564535 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564536 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564537 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564538 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564539 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564540 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564541 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564542 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564543 2,200000 -1,000000 -101,000000 0,000000 0,000000
100 1573564544 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564545 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564546 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564547 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564548 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564549 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564550 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564551 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564552 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564553 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564554 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564555 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564556 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564557 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564558 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564559 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564560 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564561 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564562 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564563 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564564 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564565 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564566 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564567 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564568 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564569 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564570 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564571 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564572 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564573 1,600000 -1,000000 -101,000000 0,000000 0,000000
100 1573564574 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564575 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564576 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564577 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564578 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564579 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564580 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564581 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564582 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564583 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564584 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564585 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564586 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564587 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564588 2,000000 -1,000000 -101,000000 0,000000 0,000000
100 1573564589 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564590 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564591 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564592 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564593 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564594 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564595 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564596 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564597 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564598 2,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564599 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564600 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564601 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564602 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564603 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564604 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564605 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564606 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564607 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564608 1,800000 -1,000000 -101,000000 0,000000 0,000000
100 1573564609 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564610 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564611 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564612 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564613 1,400000 -1,000000 -101,000000 0,000000 0,000000
100 1573564614 1,800000 -1,000000 -101,000000 0,000000 0,000000
