112 1573564189 4063,400000 -1,000000 -101,000000 0,000000 0,000000
112 1573564190 4063,400000 -1,000000 -101,000000 0,000000 0,000000
112 1573564191 4063,400000 -1,000000 -101,000000 0,000000 0,000000
112 1573564192 4063,400000 -1,000000 -101,000000 0,000000 0,000000
112 1573564193 4063,400000 -1,000000 -101,000000 0,000000 0,000000
112 1573564194 2709,000000 -1,000000 -101,000000 0,000000 0,000000
112 1573564195 2709,000000 -1,000000 -101,000000 0,000000 0,000000
112 1573564196 2709,000000 -1,000000 -101,000000 0,000000 0,000000
112 1573564197 2709,000000 -1,000000 -101,000000 0,000000 0,000000
112 1573564198 2709,000000 -1,000000 -101,000000 0,000000 0,000000
112 1573564204 1966,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564205 1966,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564206 1966,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564207 1966,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564208 1966,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564209 1966,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564210 1966,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564211 1966,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564212 1966,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564213 1966,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564219 4606,800000 -1,000000 -101,000000 0,000000 0,000000
112 1573564220 4606,800000 -1,000000 -101,000000 0,000000 0,000000
112 1573564221 4606,800000 -1,000000 -101,000000 0,000000 0,000000
112 1573564222 4606,800000 -1,000000 -101,000000 0,000000 0,000000
112 1573564223 4606,800000 -1,000000 -101,000000 0,000000 0,000000
112 1573564224 3303,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564225 3303,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564226 3303,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564227 3303,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564228 3303,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564234 2758,000000 -1,000000 -101,000000 0,000000 0,000000
112 1573564235 2758,000000 -1,000000 -101,000000 0,000000 0,000000
112 1573564236 2758,000000 -1,000000 -101,000000 0,000000 0,000000
112 1573564237 2758,000000 -1,000000 -101,000000 0,000000 0,000000
112 1573564238 2758,000000 -1,000000 -101,000000 0,000000 0,000000
112 1573564239 11408,600000 -1,000000 -101,000000 0,000000 0,000000
112 1573564240 11408,600000 -1,000000 -101,000000 0,000000 0,000000
112 1573564241 11408,600000 -1,000000 -101,000000 0,000000 0,000000
112 1573564242 11408,600000 -1,000000 -101,000000 0,000000 0,000000
112 1573564243 11408,600000 -1,000000 -101,000000 0,000000 0,000000
112 1573564249 4606,800000 -1,000000 -101,000000 0,000000 0,000000
112 1573564250 4606,800000 -1,000000 -101,000000 0,000000 0,000000
112 1573564251 4606,800000 -1,000000 -101,000000 0,000000 0,000000
112 1573564252 4606,800000 -1,000000 -101,000000 0,000000 0,000000
112 1573564253 4606,800000 -1,000000 -101,000000 0,000000 0,000000
112 1573564254 3303,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564255 3303,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564256 3303,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564257 3303,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564258 3303,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564264 2758,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564265 2758,200000 -1,000000 -101,000000 0,000000 0,000000
112 1573564266 2758,200000 -1,000000 -101,000000 0,000000 0,000000
